종목코드,종목명,업종,현재가,PER,PBR,ROE(%),PEG,배당률(%),시가총액(억),1개월_수익률(%),3개월_수익률(%),5개월_수익률(%)
187270,신화콘텍,기타,3065.0,10.05,0.4,3.98,2.53,0.0,3.11,-0.97,9.46,-21.41
246250,에스엘에스바이오,기타,1969.0,89.5,2.25,2.51,35.66,0.0,3.02,0.0,0.0,0.0
356890,싸이버원,기타,2570.0,-25.45,0.77,0.0,0.0,0.0,3.07,12.72,24.76,-37.01
069640,한세엠케이,기타,1398.0,-0.71,1.57,0.0,0.0,0.0,3.04,-3.92,41.35,4.95
290560,파라택시스이더리움,기타,1362.0,0.0,0.0,0.0,0.0,0.0,3.05,-11.92,14.5,-27.26
462310,뉴키즈온,기타,3850.0,-7.53,0.69,0.0,0.0,0.0,3.04,-1.79,23.2,-15.38
088790,진도,기타,2430.0,33.29,0.28,0.84,39.63,0.0,3.02,16.27,13.02,-6.9
226330,신테카바이오,기타,1235.0,-1.31,0.94,0.0,0.0,0.0,3.0,1.06,-20.88,-61.88
038620,위즈코프,기타,1975.0,6.83,0.31,4.54,1.5,0.0,2.99,3.95,6.81,-21.47
317240,TS트릴리온,기타,1025.0,-11.65,1.0,0.0,0.0,0.0,2.99,-12.17,43.56,-33.66
025890,한국주강,기타,2650.0,39.55,0.85,2.15,18.4,0.0,2.95,6.43,23.26,25.3
139670,키네마스터,기타,2145.0,8.9,1.2,13.48,0.66,0.0,3.03,10.28,58.19,0.23
128540,에코캡,기타,1132.0,-12.3,0.27,0.0,0.0,0.0,3.02,-10.16,-9.44,-40.07
071850,캐스텍코리아,기타,1225.0,-1.39,0.54,0.0,0.0,0.0,2.97,-6.42,-16.72,-17.9
078590,휴림에이텍,기타,2950.0,0.0,0.0,0.0,0.0,0.0,2.95,-10.06,41.15,-51.26
075970,동국알앤에스,기타,1624.0,50.75,0.38,0.75,67.67,0.0,2.99,2.07,0.31,-31.04
031310,아이즈비전,기타,995.0,2.69,0.16,5.95,0.45,0.0,2.96,5.51,15.43,-43.63
308170,씨티알모빌리티,기타,3475.0,-9.27,0.34,0.0,0.0,0.0,2.99,-6.08,19.83,-37.27
288620,에스프리즘,기타,4225.0,-1.35,0.64,0.0,0.0,0.0,2.95,14.19,-16.5,-57.62
160550,NEW,기타,1098.0,39.21,0.34,0.87,45.07,0.0,3.06,8.61,10.13,-40.03
237820,플레이디,기타,2285.0,4.99,0.32,6.41,0.78,0.0,2.93,2.93,-23.58,-53.03
006740,블루산업개발,기타,5030.0,-0.96,0.29,0.0,0.0,0.0,2.99,-4.37,-9.29,-30.72
088340,유라클,기타,6980.0,-4.44,1.42,0.0,0.0,0.0,3.05,1.01,10.09,-49.27
462980,아이지넷,기타,1621.0,11.5,1.34,11.65,0.99,0.0,2.96,8.14,22.99,-33.02
311390,네오크레마,기타,2330.0,9.87,0.4,4.05,2.44,0.0,2.95,-6.05,2.64,-51.71
070590,인티큐브,기타,2115.0,37.11,2.22,5.98,6.21,0.0,2.94,9.53,28.96,11.2
049120,파인디앤씨,기타,2830.0,-1.34,0.58,0.0,0.0,0.0,3.0,5.01,44.54,-16.76
236810,엔비티,기타,1682.0,-6.3,1.3,0.0,0.0,0.0,2.86,8.73,74.12,-15.01
367000,플래티어,기타,3560.0,-6.59,0.89,0.0,0.0,0.0,2.99,5.01,36.4,-14.63
091340,S&K폴리텍,기타,2485.0,9.2,0.29,3.15,2.92,0.0,2.91,14.78,18.9,-6.93
215790,이노인스트루먼트,기타,721.0,-2.61,0.85,0.0,0.0,0.0,2.9,13.19,-24.19,-68.03
006570,대림통상,기타,1994.0,-1.79,0.79,0.0,0.0,0.0,3.04,9.26,0.45,-1.29
002690,동일제강,기타,1433.0,-59.71,0.19,0.0,0.0,0.0,2.91,-1.71,10.49,-15.85
038870,에코심플렉스,기타,2045.0,-12.7,0.37,0.0,0.0,0.0,2.87,15.08,37.53,-38.03
336060,웨이버스,기타,3000.0,10.53,0.67,6.36,1.66,0.0,2.89,4.35,9.29,-38.96
262840,아이퀘스트,기타,2740.0,5.16,0.53,10.27,0.5,0.0,2.9,0.18,-0.18,-23.03
407400,꿈비,기타,1965.0,-3.17,0.59,0.0,0.0,0.0,2.88,-2.72,1.08,-56.53
003680,한성기업,기타,4630.0,10.13,0.4,3.95,2.56,0.0,2.88,-7.95,11.7,-11.3
123840,뉴온,기타,1849.0,-0.18,0.12,0.0,0.0,0.0,2.88,7.38,-15.76,-69.18
191410,육일씨엔에쓰,기타,1854.0,14.05,0.99,7.05,1.99,0.0,2.88,36.32,55.8,-34.6
373170,엠아이큐브솔루션,기타,1899.0,0.0,0.0,0.0,0.0,0.0,2.87,10.6,16.29,-43.06
069920,엑시온그룹,기타,1265.0,-0.46,0.19,0.0,0.0,0.0,2.87,25.37,45.74,-48.58
148250,알엔투테크놀로지,기타,2050.0,-4.78,0.49,0.0,0.0,0.0,2.79,32.77,-16.67,-53.36
452160,제이엔비,기타,2975.0,-82.64,0.73,0.0,0.0,0.0,2.86,-6.74,-3.57,-53.08
119500,포메탈,기타,2390.0,0.0,0.0,0.0,0.0,0.0,2.83,-1.04,-0.62,-45.93
118000,메타케어,기타,1332.0,44.4,0.19,0.43,103.26,0.0,2.94,-1.04,20.87,-35.96
089150,케이씨티,기타,1670.0,0.0,0.0,0.0,0.0,0.0,2.86,-10.93,-4.3,-54.37
140430,카티스,기타,2660.0,-28.0,4.14,0.0,0.0,0.0,2.84,55.46,67.82,-29.35
045300,성우테크론,기타,2730.0,6.08,0.37,6.09,1.0,0.0,2.88,3.02,7.91,-16.51
008470,부스타,기타,1690.0,18.17,0.35,1.93,9.41,0.0,2.84,-0.65,12.89,-14.95
079000,와토스코리아,기타,3890.0,0.0,0.0,0.0,0.0,0.0,2.8,-1.14,-23.58,-51.92
254120,자비스,기타,957.0,-7.42,1.18,0.0,0.0,0.0,2.94,1.16,39.3,-30.8
377030,비트맥스,기타,1986.0,-0.19,1.96,0.0,0.0,0.0,2.84,18.99,61.73,-24.77
096630,에스코넥,기타,1825.0,0.81,0.32,39.51,0.02,0.0,2.9,-0.82,-7.36,-55.1
033540,파라텍,기타,2745.0,-0.94,0.26,0.0,0.0,0.0,2.87,-15.02,-30.94,-48.69
007120,미래아이앤지,기타,1047.0,-3.69,0.55,0.0,0.0,0.0,2.86,-9.97,-11.79,-49.3
431190,케이쓰리아이,기타,3790.0,-7.36,0.83,0.0,0.0,0.0,2.84,40.37,84.88,-18.93
297570,아틀라스링크,기타,4035.0,5.63,0.6,10.66,0.53,0.0,2.79,-7.13,-24.37,-57.68
043220,티에스넥스젠,기타,1710.0,-0.71,1.55,0.0,0.0,0.0,2.82,0.0,0.0,0.0
322780,코퍼스코리아,기타,1877.0,-1.1,0.63,0.0,0.0,0.0,2.82,-5.15,51.37,-23.07
083660,CSA 코스믹,기타,1637.0,-2.02,0.95,0.0,0.0,0.0,2.85,14.48,-1.56,-48.49
464580,닷밀,기타,1525.0,24.21,0.84,3.47,6.98,0.0,2.81,-4.51,8.93,-28.07
007770,한일화학,기타,8010.0,-1.53,0.32,0.0,0.0,0.0,2.81,7.66,24.96,3.35
109960,앱토크롬,기타,1855.0,-3.53,0.07,0.0,0.0,0.0,2.81,0.11,9.63,-40.24
333050,이노테나,기타,5690.0,58.66,6.0,10.23,5.73,0.0,2.8,12.67,10.06,-18.36
239610,에이치엘사이언스,기타,5610.0,-2.54,0.35,0.0,0.0,0.0,3.02,3.89,6.65,-34.31
188260,세니젠,기타,2010.0,0.0,0.0,0.0,0.0,0.0,2.79,0.75,12.73,-3.83
193250,링크드,기타,2070.0,-9.81,0.45,0.0,0.0,0.0,2.77,-8.41,67.07,0.98
364950,에이아이코리아,기타,3365.0,-35.05,0.49,0.0,0.0,0.0,2.79,-1.17,1.66,-53.39
066910,손오공,기타,1880.0,25.75,0.52,2.02,12.75,0.0,2.89,-0.9,-6.47,-44.46
195500,마니커에프앤지,기타,1713.0,9.11,0.35,3.84,2.37,0.0,2.74,-5.2,7.87,-39.47
115480,씨유메디칼,기타,2295.0,33.75,0.47,1.39,24.28,0.0,2.78,-2.13,26.59,-16.24
016920,카스,기타,1074.0,-17.05,0.39,0.0,0.0,0.0,2.76,2.38,15.61,-0.65
026910,광진실업,기타,3290.0,-4.33,1.05,0.0,0.0,0.0,2.61,-11.08,-20.05,57.79
019175,신풍제약우,기타,13900.0,0.0,0.0,0.0,0.0,0.0,2.77,1.68,6.92,-28.94
318010,팜스빌,기타,3515.0,9.66,0.41,4.24,2.28,0.0,2.79,-3.83,9.84,-3.96
357430,마스턴프리미어리츠,기타,910.0,-6.11,0.29,0.0,0.0,0.0,2.78,3.29,78.78,-35.92
057680,티사이언티픽,기타,1804.0,-20.04,0.15,0.0,0.0,0.0,2.85,4.82,4.94,-45.33
363260,모비데이즈,기타,4425.0,9.43,0.71,7.53,1.25,0.0,2.85,-3.38,19.43,-41.43
348030,모비릭스,기타,2865.0,-2.31,0.47,0.0,0.0,0.0,2.75,-13.83,10.4,12.57
450520,인스웨이브,기타,1902.0,-8.06,0.69,0.0,0.0,0.0,2.8,0.74,10.65,-41.66
068100,케이웨더,기타,2295.0,-13.19,1.98,0.0,0.0,0.0,2.74,-1.08,6.74,-16.24
311060,엘에이티,기타,3490.0,349.0,2.45,0.7,498.57,0.0,2.75,3.25,0.0,0.87
067010,이씨에스,기타,2480.0,48.63,0.55,1.13,43.04,0.0,2.7,1.64,27.84,1.64
017000,신원종합개발,기타,2365.0,4.99,0.25,5.01,1.0,0.0,2.76,-2.87,10.0,-26.09
351330,이삭엔지니어링,기타,3420.0,-3.29,0.82,0.0,0.0,0.0,2.83,-2.56,-6.17,-56.87
080530,코디,기타,2580.0,4.96,0.49,9.88,0.5,0.0,2.86,1.98,22.86,-36.69
114630,폴라리스우노,기타,1595.0,11.15,0.21,1.88,5.93,0.0,2.75,8.14,-6.18,-32.56
225220,제놀루션,기타,1428.0,-2.35,0.38,0.0,0.0,0.0,2.74,3.48,27.96,-27.48
130500,GH신소재,기타,1940.0,-5.69,0.35,0.0,0.0,0.0,2.82,5.49,14.12,-25.38
105550,엣지파운드리,기타,1733.0,1.66,0.19,11.45,0.14,0.0,2.71,-18.83,-15.67,-74.1
101670,하이드로리튬,기타,479.0,-0.75,0.43,0.0,0.0,0.0,2.72,-11.46,-54.6,-76.17
290270,휴네시온,기타,2900.0,4.93,0.53,10.75,0.46,0.0,2.79,0.87,18.37,-33.64
169330,엠브레인,기타,1489.0,-32.37,1.01,0.0,0.0,0.0,2.73,12.97,-4.37,-31.85
091970,LSK아이로봇,기타,3610.0,-3.09,1.3,0.0,0.0,0.0,2.72,-10.86,41.57,2.7
033250,체시스,기타,4260.0,4.32,0.6,13.89,0.31,0.0,2.73,6.9,34.6,-14.71
224060,더코디,기타,5230.0,1.11,0.23,20.72,0.05,0.0,2.7,82.87,58.97,-16.32
052300,오션인더블유,기타,1667.0,-1.47,0.1,0.0,0.0,0.0,2.71,25.72,35.31,19.07
096690,에이루트,기타,6650.0,-1.59,0.27,0.0,0.0,0.0,2.68,-2.21,26.91,-15.07
001380,SG글로벌,기타,1206.0,9.65,0.18,1.87,5.16,0.0,2.71,-6.87,6.07,-45.18
198940,한주라이트메탈,기타,1363.0,-9.95,0.59,0.0,0.0,0.0,2.71,9.57,-19.06,-5.22
900310,컬러레이,기타,2205.0,183.75,0.51,0.28,656.25,0.0,2.82,4.5,32.35,-18.63
006345,대원전선우,기타,10260.0,0.0,0.0,0.0,0.0,0.0,2.69,2.81,-11.25,50.88
206950,볼빅,기타,1897.0,-17.4,1.91,0.0,0.0,0.0,2.67,26.55,26.55,11.59
013720,청보,기타,2270.0,-2.12,0.47,0.0,0.0,0.0,2.76,-5.61,3.56,-32.28
131220,대한과학,기타,3580.0,8.14,0.59,7.25,1.12,0.0,2.67,-0.56,3.62,-24.71
900070,글로벌에스엠,기타,999.0,99.9,0.47,0.47,212.55,0.0,2.68,-3.1,-7.33,-21.09
032750,삼진,기타,2990.0,6.94,0.24,3.46,2.01,0.0,2.7,2.05,13.9,-16.25
048470,대동스틸,기타,2870.0,63.78,0.39,0.61,104.56,0.0,2.77,3.24,18.84,-18.93
047080,한빛소프트,기타,1050.0,5.0,1.51,30.2,0.17,0.0,2.61,11.7,1.94,-19.54
033050,제이엠아이,기타,834.0,7.94,0.45,5.67,1.4,0.0,2.66,1.21,19.31,-19.96
359090,씨엔알리서치,기타,2300.0,10.13,0.53,5.23,1.94,0.0,2.64,17.77,-16.36,-41.25
005110,한창,기타,1254.0,0.41,1.53,373.17,0.0,0.0,2.65,0.0,0.0,0.0
069410,엔텔스,기타,2580.0,8.35,0.46,5.51,1.52,0.0,2.64,-8.02,-20.0,-46.75
238490,힘스,기타,2335.0,9.73,0.37,3.8,2.56,0.0,2.64,8.1,2.19,-36.38
053290,NE능률,기타,1698.0,-5.57,0.35,0.0,0.0,0.0,2.81,-4.12,43.9,-24.2
458350,에스팀,기타,3045.0,12.74,1.72,13.5,0.94,0.0,2.64,-11.99,-15.06,-66.46
069140,누리플랜,기타,1734.0,108.38,0.63,0.58,186.86,0.0,2.62,-10.89,13.48,-21.72
006490,프리티,기타,1475.0,-0.52,1.45,0.0,0.0,0.0,2.62,4.17,-39.65,-61.74
138070,신진에스엠,기타,1494.0,-67.91,0.33,0.0,0.0,0.0,2.61,-1.78,43.24,-19.59
115530,씨엔플러스,기타,2995.0,-8.27,2.99,0.0,0.0,0.0,2.57,-1.32,77.43,-9.24
019570,GMI벤처,기타,2735.0,6.33,0.45,7.11,0.89,0.0,2.61,4.79,-6.81,-43.2
043200,파루,기타,1242.0,-6.3,1.08,0.0,0.0,0.0,2.6,21.29,-21.09,-38.45
003060,에이프로젠바이오로직스,기타,1608.0,-0.12,0.1,0.0,0.0,0.0,2.61,-21.94,-16.68,540.64
071950,코아스,기타,1804.0,-0.33,0.62,0.0,0.0,0.0,2.61,11.77,-11.78,6.06
103840,우양,기타,1584.0,-19.8,0.59,0.0,0.0,0.0,2.59,-10.66,-6.82,-51.11
475660,에스켐,기타,3260.0,19.29,0.68,3.53,5.46,0.0,2.59,-1.81,-7.65,-37.79
054780,키이스트,기타,1343.0,-2.39,0.62,0.0,0.0,0.0,2.64,4.51,9.01,-52.38
328380,솔트웨어,기타,3730.0,30.08,1.08,3.59,8.38,0.0,2.56,-3.74,44.57,-15.71
278990,EMB,기타,3190.0,-1.29,0.79,0.0,0.0,0.0,2.57,6.33,27.6,6.87
001810,무림SP,기타,1226.0,-15.72,0.14,0.0,0.0,0.0,2.71,4.34,22.11,-26.94
146060,율촌,기타,1072.0,7.88,0.49,6.22,1.27,0.0,2.57,2.39,10.97,-29.61
054090,삼진엘앤디,기타,1030.0,-2.7,0.68,0.0,0.0,0.0,2.57,4.04,14.32,-13.88
403360,라피치,기타,6790.0,-14.42,2.76,0.0,0.0,0.0,2.56,8.12,-3.0,-5.56
002355,넥센타이어1우B,기타,3930.0,0.0,0.0,0.0,0.0,0.0,2.55,0.64,1.81,-8.6
060380,동양에스텍,기타,1327.0,19.23,0.23,1.2,16.03,0.0,2.61,3.75,6.24,-9.85
076080,웰크론한텍,기타,1130.0,-0.59,1.83,0.0,0.0,0.0,2.55,2.73,36.14,-14.39
023150,MH에탄올,기타,4190.0,-12.97,0.45,0.0,0.0,0.0,2.6,-3.9,1.7,-10.76
044780,에이치케이,기타,1360.0,5.51,0.4,7.26,0.76,0.0,2.52,4.29,10.48,-17.63
101400,엔시트론,기타,1675.0,-15.09,0.53,0.0,0.0,0.0,2.54,-8.47,8.06,-32.87
148780,비큐AI,기타,4025.0,-33.26,2.26,0.0,0.0,0.0,2.53,19.97,86.0,-35.86
290520,신도기연,기타,1679.0,14.73,0.45,3.05,4.83,0.0,2.64,5.33,15.0,-35.17
090150,아이윈,기타,6040.0,2.93,0.52,17.75,0.17,0.0,2.53,1.68,17.51,-40.9
021880,메이슨캐피탈,기타,1222.0,-6.94,0.33,0.0,0.0,0.0,2.59,-7.63,-40.1,-58.01
376180,피코그램,기타,1363.0,0.0,0.0,0.0,0.0,0.0,2.53,-14.81,9.92,-54.41
123750,알톤,기타,1825.0,107.35,1.15,1.07,100.33,0.0,2.52,8.96,10.01,-15.9
035200,프럼파스트,기타,2715.0,25.86,0.56,2.17,11.92,0.0,2.5,-0.73,-1.63,-37.94
083640,인콘,기타,5490.0,-148.38,5.11,0.0,0.0,0.0,2.52,0.92,6.52,-43.01
101680,한국정밀기계,기타,2995.0,16.73,0.6,3.59,4.66,0.0,2.52,7.73,53.12,-4.31
134060,이퓨쳐,기타,5540.0,0.0,0.0,0.0,0.0,0.0,2.64,0.0,19.53,22.16
054940,엑사이엔씨,기타,3760.0,39.58,0.36,0.91,43.49,0.0,2.49,17.19,25.0,-3.97
131180,딜리,기타,4250.0,25.91,1.91,7.37,3.52,0.0,2.49,14.71,14.09,-9.67
016670,디모아,기타,2580.0,3.07,0.2,6.51,0.47,0.0,2.63,8.63,9.55,-33.07
058110,멕아이씨에스,기타,1543.0,-9.77,0.65,0.0,0.0,0.0,2.48,-9.5,-23.04,-47.96
351870,차이커뮤니케이션,기타,2285.0,21.16,0.48,2.27,9.32,0.0,2.55,-15.84,33.16,-44.2
060230,제이케이시냅스,기타,1267.0,-0.48,0.15,0.0,0.0,0.0,2.48,7.19,-15.25,-50.51
073570,리튬포어스,기타,2060.0,-0.73,1.4,0.0,0.0,0.0,2.48,31.46,30.71,-39.85
200350,아티스트스튜디오,기타,2510.0,-5.34,0.51,0.0,0.0,0.0,2.51,4.8,38.29,-56.35
368600,아이씨에이치,기타,956.0,-0.76,0.69,0.0,0.0,0.0,2.47,29.36,86.72,-17.73
415380,스튜디오삼익,기타,2165.0,7.39,0.71,9.61,0.77,0.0,2.48,9.4,45.4,0.0
004270,남성,기타,5400.0,-6.6,0.21,0.0,0.0,0.0,2.46,11.57,1.85,-9.79
038880,아이에이,기타,3435.0,-0.75,0.48,0.0,0.0,0.0,2.58,7.85,46.48,-44.19
206400,베노티앤알,기타,655.0,-1.03,0.34,0.0,0.0,0.0,2.46,-32.05,-32.82,-44.82
208350,지란지교시큐리티,기타,3030.0,14.43,0.47,3.26,4.43,0.0,2.45,4.3,12.01,-11.79
417180,핑거스토리,기타,4345.0,4.26,0.49,11.5,0.37,0.0,2.48,5.08,10.14,-45.0
354390,바스칸바이오제약,기타,3495.0,8.76,0.81,9.25,0.95,0.0,2.45,-5.41,3.25,-30.1
177830,파버나인,기타,2135.0,-7.79,0.33,0.0,0.0,0.0,2.42,-4.69,-11.41,-23.06
039740,한국정보공학,기타,3100.0,11.57,0.48,4.15,2.79,0.0,2.49,0.49,10.71,-24.3
405920,나라셀라,기타,1898.0,271.14,0.38,0.14,1936.71,0.0,2.44,7.54,14.34,-28.11
222980,한국맥널티,기타,2275.0,-19.78,0.74,0.0,0.0,0.0,2.51,3.41,25.21,-14.15
003495,대한항공우,기타,21800.0,0.0,0.0,0.0,0.0,0.0,2.42,1.16,0.0,-7.82
398120,에스지헬스케어,기타,2070.0,24.94,0.95,3.81,6.55,0.0,2.45,19.93,3.81,-43.21
318000,KBG,기타,2750.0,9.26,0.51,5.51,1.68,0.0,2.4,-1.96,-3.0,-40.99
020400,대동금속,기타,2680.0,-1.47,0.19,0.0,0.0,0.0,2.43,-5.47,-10.82,-51.8
462510,라메디텍,기타,2685.0,-2.28,1.21,0.0,0.0,0.0,2.36,-3.42,4.88,-47.46
267790,배럴,기타,3170.0,6.76,0.61,9.02,0.75,0.0,2.44,-0.47,2.09,-9.17
389680,유디엠텍,기타,2860.0,-22.0,8.8,0.0,0.0,0.0,2.38,175.0,78.19,4.19
115160,휴맥스,기타,5790.0,-0.33,0.28,0.0,0.0,0.0,2.49,11.56,16.97,-19.69
023770,플레이위드,기타,2780.0,-3.53,1.28,0.0,0.0,0.0,2.49,18.8,20.35,-7.95
016100,리더스코스메틱,기타,1240.0,-2.84,0.8,0.0,0.0,0.0,2.37,9.64,70.33,-35.18
027040,서울전자통신,기타,1704.0,-4.44,2.71,0.0,0.0,0.0,2.37,-10.74,-5.7,-29.88
378800,샤페론,기타,510.0,-1.18,0.95,0.0,0.0,0.0,2.36,11.11,-10.21,-72.76
188040,바이오포트,기타,5030.0,-16.07,0.57,0.0,0.0,0.0,2.35,-0.4,12.65,-19.65
030720,동원수산,기타,5050.0,3.03,0.42,13.86,0.22,0.0,2.35,-14.98,-5.96,-28.97
051380,피씨디렉트,기타,1549.0,-36.02,0.58,0.0,0.0,0.0,2.38,-3.37,1.91,-34.92
276730,한울앤제주,기타,993.0,-0.7,0.69,0.0,0.0,0.0,2.34,-5.97,-73.31,-46.32
365590,하이딥,기타,1294.0,0.0,0.0,0.0,0.0,0.0,2.38,-17.37,-27.71,-68.52
036480,대성미생물,기타,6150.0,-13.2,0.66,0.0,0.0,0.0,2.34,0.82,10.02,-20.03
012170,아센디오,기타,3200.0,-0.5,0.96,0.0,0.0,0.0,2.33,327.81,407.94,132.22
009310,참엔지니어링,기타,5330.0,-1.26,0.28,0.0,0.0,0.0,2.33,0.0,0.0,400.47
464500,아이언디바이스,기타,1683.0,-5.18,0.88,0.0,0.0,0.0,2.36,-4.92,-6.4,-58.44
033200,모아텍,기타,2530.0,-55.0,0.34,0.0,0.0,0.0,2.33,-1.56,-10.28,-37.3
007720,소노스퀘어,기타,1153.0,-8.6,0.31,0.0,0.0,0.0,2.32,-23.08,-27.44,-48.46
005360,모나미,기타,1233.0,-2.21,0.29,0.0,0.0,0.0,2.33,-9.74,7.4,-30.3
352940,인바이오,기타,2190.0,37.12,0.58,1.56,23.79,0.0,2.38,8.68,9.5,-5.19
207490,에이펙스인텍,기타,6400.0,0.0,0.0,0.0,0.0,0.0,2.3,-0.16,-3.03,-5.88
032680,소프트센,기타,992.0,-9.82,0.41,0.0,0.0,0.0,2.29,2.48,33.51,-27.59
102950,아하,기타,1749.0,-10.17,0.35,0.0,0.0,0.0,2.3,-1.07,0.11,-41.51
044480,빌리언스,기타,3350.0,-1.03,0.44,0.0,0.0,0.0,2.23,-18.29,-24.55,-69.89
257370,피엔티엠에스,기타,1828.0,15.49,0.76,4.91,3.15,0.0,2.29,-5.72,-13.16,-43.58
013810,스페코,기타,1604.0,-267.33,0.53,0.0,0.0,0.0,2.35,3.48,4.84,-46.53
027580,상보,기타,1879.0,-1.73,0.49,0.0,0.0,0.0,2.22,17.44,57.24,-37.16
154040,다산솔루에타,기타,1055.0,-0.98,0.48,0.0,0.0,0.0,2.28,-1.4,43.73,-12.95
301300,바이브컴퍼니,기타,1802.0,-1.3,0.55,0.0,0.0,0.0,2.37,-1.21,91.7,-30.42
018680,서울제약,기타,1968.0,13.48,0.57,4.23,3.19,0.0,2.29,-0.25,-4.23,-31.9
355390,크라우드웍스,기타,1475.0,-0.82,1.17,0.0,0.0,0.0,2.34,-3.53,-20.27,-57.25
001420,태원물산,기타,2985.0,1.3,0.49,37.69,0.03,0.0,2.27,20.36,18.22,-3.24
032860,더라미,기타,2745.0,45.0,1.95,4.33,10.39,0.0,2.22,-20.43,-0.36,-59.03
187220,디티앤씨,기타,1970.0,10.94,0.24,2.19,5.0,0.0,2.27,-8.8,-9.43,-39.57
298060,풍전약품,기타,2335.0,75.32,0.57,0.76,99.11,0.0,2.25,-7.52,-11.55,-49.62
039310,세중,기타,1313.0,13.13,0.23,1.75,7.5,0.0,2.38,-9.51,50.75,-31.0
206560,덱스터,기타,918.0,-3.81,0.62,0.0,0.0,0.0,2.33,6.99,-17.22,-66.74
017250,인터엠,기타,1060.0,10.93,0.51,4.67,2.34,0.0,2.23,6.21,9.5,-2.39
432980,엠에프씨,기타,2620.0,-18.99,0.74,0.0,0.0,0.0,2.25,4.17,-7.58,-26.71
317120,라닉스,기타,1500.0,-2.48,1.07,0.0,0.0,0.0,2.29,4.9,10.46,-43.61
065690,파커스,기타,1860.0,3.9,0.42,10.77,0.36,0.0,2.23,7.2,103.72,25.85
247660,나노씨엠에스,기타,4265.0,-2.09,0.96,0.0,0.0,0.0,2.23,48.61,52.59,-13.66
303530,이노뎁,기타,3085.0,-7.51,0.63,0.0,0.0,0.0,2.26,9.59,21.46,-39.39
192390,윈하이텍,기타,1886.0,-3.11,0.29,0.0,0.0,0.0,2.26,3.17,18.17,-3.68
331520,밸로프,기타,2315.0,13.01,0.7,5.38,2.42,0.0,2.27,-8.86,43.97,-11.64
210120,캔버스엔,기타,2110.0,0.0,0.0,0.0,0.0,0.0,2.05,98.31,5.98,-34.49
440320,오픈놀,기타,2210.0,-3.33,0.63,0.0,0.0,0.0,2.21,-6.16,8.87,-39.03
237750,피앤씨테크,기타,3490.0,10.15,0.33,3.25,3.12,0.0,2.27,-3.46,-5.68,-34.89
063760,이엘피,기타,2280.0,8.17,0.3,3.67,2.23,0.0,2.13,-10.41,-0.87,-34.39
331660,한국미라클피플사,기타,4000.0,4.83,-4.61,-95.45,0.0,0.0,2.2,-1.23,7.24,-75.68
032800,판타지오,기타,1461.0,-1.46,0.27,0.0,0.0,0.0,2.21,-6.35,-11.45,-22.7
241840,에이스토리,기타,2290.0,-3.07,0.43,0.0,0.0,0.0,2.18,-3.98,11.17,-57.36
238200,비피도,기타,2635.0,-109.79,0.47,0.0,0.0,0.0,2.16,-2.95,5.4,-8.19
054220,비츠로시스,기타,1727.0,13.6,1.08,7.94,1.71,0.0,2.17,8.96,26.06,-36.97
065370,위세아이텍,기타,3045.0,15.46,0.68,4.4,3.51,0.0,2.25,14.47,9.34,-44.84
289220,자이언트스텝,기타,987.0,-1.3,0.42,0.0,0.0,0.0,2.2,-5.1,-13.72,-68.77
362990,드림인사이트,기타,1297.0,-54.04,0.64,0.0,0.0,0.0,2.18,5.19,34.68,-27.01
130740,티피씨글로벌,기타,1960.0,-46.67,0.34,0.0,0.0,0.0,2.21,-6.44,7.34,-8.84
277410,인산가,기타,5690.0,33.47,0.33,0.99,33.81,0.0,2.19,1.25,-28.88,-50.74
115570,스타플렉스,기타,2755.0,6.35,0.31,4.88,1.3,0.0,2.2,9.11,10.64,-12.12
053060,세동,기타,1240.0,3.72,0.54,14.52,0.26,0.0,2.19,-7.94,-5.7,-0.88
243870,아이티센코어,기타,7520.0,-3.55,1.05,0.0,0.0,0.0,2.18,-20.0,-10.26,-41.16
032080,아즈텍WB,기타,1010.0,-10.63,0.2,0.0,0.0,0.0,2.17,-4.27,-6.31,-24.46
377330,이지트로닉스,기타,2650.0,-1.74,0.55,0.0,0.0,0.0,2.16,1.92,18.04,-35.68
032280,삼일,기타,1333.0,17.54,0.34,1.94,9.04,0.0,2.16,-1.48,23.77,-8.26
067730,로지시스,기타,2180.0,0.0,0.0,0.0,0.0,0.0,2.11,-1.8,11.85,-36.16
403810,아이엘로보틱스,기타,2170.0,0.0,0.0,0.0,0.0,0.0,2.16,-6.06,4.08,-7.46
215480,토박스코리아,기타,2020.0,-15.3,0.57,0.0,0.0,0.0,2.17,1.35,-11.4,-10.82
429270,시지트로닉스,기타,3355.0,-2.66,0.64,0.0,0.0,0.0,2.16,0.15,-12.17,-58.88
340440,세림B&G,기타,756.0,9.22,0.63,6.83,1.35,0.0,2.15,-0.13,-18.45,-66.25
336040,타스컴,기타,3700.0,-11.42,13.41,0.0,0.0,0.0,2.14,-2.63,42.31,-9.76
043360,디지아이,기타,2370.0,-11.23,0.51,0.0,0.0,0.0,2.13,6.04,17.91,-9.02
043590,웰킵스하이텍,기타,1584.0,-6.63,0.61,0.0,0.0,0.0,2.15,7.39,82.07,11.24
038530,케이바이오랩스,기타,4300.0,-31.16,1.86,0.0,0.0,0.0,2.23,-10.42,7.23,-44.52
219750,한국비티비,기타,1629.0,-543.0,3.71,0.0,0.0,0.0,2.13,-0.18,-18.55,-62.38
